Id,Dzien tygodnia,Godzina,Natężenie
MQ_K4_1,Friday,1,0.007984031936127744
MQ_K4_1,Friday,2,0.0
MQ_K4_1,Friday,3,0.0
MQ_K4_1,Friday,4,0.007984031936127744
MQ_K4_1,Friday,5,0.005988023952095809
MQ_K4_1,Friday,6,0.05588822355289421
MQ_K4_1,Friday,7,0.19560878243512975
MQ_K4_1,Friday,8,0.45708582834331335
MQ_K4_1,Friday,9,0.4530938123752495
MQ_K4_1,Friday,10,0.36127744510978044
MQ_K4_1,Friday,11,0.42115768463073855
MQ_K4_1,Friday,12,0.4630738522954092
MQ_K4_1,Friday,13,0.5568862275449101
MQ_K4_1,Friday,14,0.6586826347305389
MQ_K4_1,Friday,15,0.9221556886227545
MQ_K4_1,Friday,16,1.0
MQ_K4_1,Friday,17,0.9321357285429142
MQ_K4_1,Friday,18,0.5768463073852296
MQ_K4_1,Friday,19,0.3912175648702595
MQ_K4_1,Friday,20,0.32934131736526945
MQ_K4_1,Friday,21,0.22554890219560877
MQ_K4_1,Friday,22,0.1277445109780439
MQ_K4_1,Friday,23,0.08183632734530938
MQ_K4_1,Saturday,0,0.11553784860557768
MQ_K4_1,Saturday,1,0.06772908366533864
MQ_K4_1,Saturday,2,0.027888446215139442
MQ_K4_1,Saturday,3,0.0199203187250996
MQ_K4_1,Saturday,4,0.00796812749003984
MQ_K4_1,Saturday,5,0.0
MQ_K4_1,Saturday,6,0.055776892430278883
MQ_K4_1,Saturday,7,0.16334661354581673
MQ_K4_1,Saturday,8,0.38247011952191234
MQ_K4_1,Saturday,9,0.545816733067729
MQ_K4_1,Saturday,10,0.6573705179282868
MQ_K4_1,Saturday,11,0.7529880478087649
MQ_K4_1,Saturday,12,0.7808764940239044
MQ_K4_1,Saturday,13,0.9043824701195219
MQ_K4_1,Saturday,14,1.0
MQ_K4_1,Saturday,15,0.7808764940239044
MQ_K4_1,Saturday,16,0.5896414342629482
MQ_K4_1,Saturday,17,0.5896414342629482
MQ_K4_1,Saturday,18,0.549800796812749
MQ_K4_1,Saturday,19,0.5258964143426295
MQ_K4_1,Saturday,20,0.3665338645418327
MQ_K4_1,Saturday,21,0.3107569721115538
MQ_K4_1,Saturday,22,0.22310756972111553
MQ_K4_1,Saturday,23,0.15139442231075698
MQ_K4_1,Sunday,0,0.2540983606557377
MQ_K4_1,Sunday,1,0.1885245901639344
MQ_K4_1,Sunday,2,0.07377049180327869
MQ_K4_1,Sunday,3,0.04918032786885246
MQ_K4_1,Sunday,4,0.0
MQ_K4_1,Sunday,5,0.01639344262295082
MQ_K4_1,Sunday,6,0.040983606557377046
MQ_K4_1,Sunday,7,0.09836065573770492
MQ_K4_1,Sunday,8,0.08196721311475409
MQ_K4_1,Sunday,9,0.27049180327868855
MQ_K4_1,Sunday,10,0.45901639344262296
MQ_K4_1,Sunday,11,0.860655737704918
MQ_K4_1,Sunday,12,0.8934426229508197
MQ_K4_1,Sunday,13,1.0
MQ_K4_1,Sunday,14,0.7950819672131147
MQ_K4_1,Sunday,15,0.860655737704918
MQ_K4_1,Sunday,16,0.8032786885245902
