Id,Dzien tygodnia,Godzina,Natężenie
MQ_K44_1,Friday,1,0.056485355648535567
MQ_K44_1,Friday,2,0.010460251046025104
MQ_K44_1,Friday,3,0.0
MQ_K44_1,Friday,4,0.0
MQ_K44_1,Friday,5,0.03347280334728033
MQ_K44_1,Friday,6,0.22698744769874477
MQ_K44_1,Friday,7,0.7751046025104602
MQ_K44_1,Friday,8,0.8671548117154811
MQ_K44_1,Friday,9,0.8671548117154811
MQ_K44_1,Friday,10,0.8430962343096234
MQ_K44_1,Friday,11,0.8943514644351465
MQ_K44_1,Friday,12,0.9069037656903766
MQ_K44_1,Friday,13,0.8347280334728033
MQ_K44_1,Friday,14,0.9393305439330544
MQ_K44_1,Friday,15,0.9330543933054394
MQ_K44_1,Friday,16,0.7186192468619247
MQ_K44_1,Friday,17,0.7165271966527197
MQ_K44_1,Friday,18,0.9759414225941423
MQ_K44_1,Friday,19,1.0
MQ_K44_1,Friday,20,0.8127615062761506
MQ_K44_1,Friday,21,0.6192468619246861
MQ_K44_1,Friday,22,0.47489539748953974
MQ_K44_1,Friday,23,0.3776150627615063
MQ_K44_1,Saturday,0,0.19047619047619047
MQ_K44_1,Saturday,1,0.10500610500610501
MQ_K44_1,Saturday,2,0.05372405372405373
MQ_K44_1,Saturday,3,0.007326007326007326
MQ_K44_1,Saturday,4,0.0
MQ_K44_1,Saturday,5,0.017094017094017096
MQ_K44_1,Saturday,6,0.07203907203907203
MQ_K44_1,Saturday,7,0.2588522588522589
MQ_K44_1,Saturday,8,0.452991452991453
MQ_K44_1,Saturday,9,0.6678876678876678
MQ_K44_1,Saturday,10,0.7643467643467643
MQ_K44_1,Saturday,11,0.9523809523809523
MQ_K44_1,Saturday,12,0.9023199023199023
MQ_K44_1,Saturday,13,0.9694749694749695
MQ_K44_1,Saturday,14,0.9536019536019537
MQ_K44_1,Saturday,15,0.989010989010989
MQ_K44_1,Saturday,16,0.8754578754578755
MQ_K44_1,Saturday,17,0.8876678876678876
MQ_K44_1,Saturday,18,1.0
MQ_K44_1,Saturday,19,0.9401709401709402
MQ_K44_1,Saturday,20,0.8070818070818071
MQ_K44_1,Saturday,21,0.4896214896214896
MQ_K44_1,Saturday,22,0.4004884004884005
MQ_K44_1,Saturday,23,0.3540903540903541
MQ_K44_1,Sunday,0,0.3510791366906475
MQ_K44_1,Sunday,1,0.1971223021582734
MQ_K44_1,Sunday,2,0.13956834532374102
MQ_K44_1,Sunday,3,0.05755395683453238
MQ_K44_1,Sunday,4,0.014388489208633094
MQ_K44_1,Sunday,5,0.0
MQ_K44_1,Sunday,6,0.027338129496402876
MQ_K44_1,Sunday,7,0.09784172661870504
MQ_K44_1,Sunday,8,0.23741007194244604
MQ_K44_1,Sunday,9,0.35251798561151076
MQ_K44_1,Sunday,10,0.4014388489208633
MQ_K44_1,Sunday,11,0.5151079136690647
MQ_K44_1,Sunday,12,0.6388489208633094
MQ_K44_1,Sunday,13,0.7237410071942446
MQ_K44_1,Sunday,14,0.8589928057553957
MQ_K44_1,Sunday,15,0.7410071942446043
MQ_K44_1,Sunday,16,0.8776978417266187
MQ_K44_1,Sunday,17,1.0
MQ_K44_1,Sunday,18,0.9942446043165467
MQ_K44_1,Sunday,19,0.8460431654676259
MQ_K44_1,Sunday,20,0.7597122302158273
MQ_K44_1,Sunday,21,0.543884892086331
MQ_K44_1,Sunday,22,0.3496402877697842
MQ_K44_1,Sunday,23,0.16258992805755396
MQ_K44_1,Monday,0,0.0886339937434828
MQ_K44_1,Monday,1,0.0364963503649635
MQ_K44_1,Monday,2,0.008342022940563087
MQ_K44_1,Monday,3,0.0
MQ_K44_1,Monday,4,0.010427528675703858
MQ_K44_1,Monday,5,0.07507820646506778
MQ_K44_1,Monday,6,0.2502606882168926
MQ_K44_1,Monday,7,0.7632950990615224
MQ_K44_1,Monday,8,0.8633993743482794
MQ_K44_1,Monday,9,0.9238790406673618
MQ_K44_1,Monday,10,0.8498435870698644
MQ_K44_1,Monday,11,0.9249217935349322
MQ_K44_1,Monday,12,0.8967674661105318
MQ_K44_1,Monday,13,0.8394160583941606
MQ_K44_1,Monday,14,1.0
MQ_K44_1,Monday,15,0.9781021897810219
MQ_K44_1,Monday,16,0.8644421272158499
MQ_K44_1,Monday,17,0.8498435870698644
MQ_K44_1,Monday,18,0.9124087591240876
MQ_K44_1,Monday,19,0.948905109489051
MQ_K44_1,Monday,20,0.7090719499478624
MQ_K44_1,Monday,21,0.47236704900938475
MQ_K44_1,Monday,22,0.35140771637122004
MQ_K44_1,Monday,23,0.28258602711157454
MQ_K44_1,Tuesday,0,0.11825726141078838
MQ_K44_1,Tuesday,1,0.04253112033195021
MQ_K44_1,Tuesday,2,0.0031120331950207467
MQ_K44_1,Tuesday,3,0.016597510373443983
MQ_K44_1,Tuesday,4,0.0
MQ_K44_1,Tuesday,5,0.06016597510373444
MQ_K44_1,Tuesday,6,0.2697095435684647
MQ_K44_1,Tuesday,7,0.7271784232365145
MQ_K44_1,Tuesday,8,0.8931535269709544
MQ_K44_1,Tuesday,9,0.8786307053941909
MQ_K44_1,Tuesday,10,0.8402489626556017
MQ_K44_1,Tuesday,11,0.9470954356846473
MQ_K44_1,Tuesday,12,0.921161825726141
MQ_K44_1,Tuesday,13,0.9294605809128631
