Id,Dzien tygodnia,Godzina,Natężenie
MQ_K46_1,Friday,1,0.03481392557022809
MQ_K46_1,Friday,2,0.0012004801920768306
MQ_K46_1,Friday,3,0.0
MQ_K46_1,Friday,4,0.006002400960384154
MQ_K46_1,Friday,5,0.04441776710684274
MQ_K46_1,Friday,6,0.14765906362545017
MQ_K46_1,Friday,7,0.47418967587034816
MQ_K46_1,Friday,8,0.602641056422569
MQ_K46_1,Friday,9,0.6362545018007203
MQ_K46_1,Friday,10,0.5522208883553421
MQ_K46_1,Friday,11,0.631452581032413
MQ_K46_1,Friday,12,0.7142857142857143
MQ_K46_1,Friday,13,0.5798319327731093
MQ_K46_1,Friday,14,0.7635054021608644
MQ_K46_1,Friday,15,0.8523409363745498
MQ_K46_1,Friday,16,1.0
MQ_K46_1,Friday,17,0.82953181272509
MQ_K46_1,Friday,18,0.7166866746698679
MQ_K46_1,Friday,19,0.6218487394957983
MQ_K46_1,Friday,20,0.5690276110444178
MQ_K46_1,Friday,21,0.4477791116446579
MQ_K46_1,Friday,22,0.3133253301320528
MQ_K46_1,Friday,23,0.28691476590636256
MQ_K46_1,Saturday,0,0.25
MQ_K46_1,Saturday,1,0.11627906976744186
MQ_K46_1,Saturday,2,0.06201550387596899
MQ_K46_1,Saturday,3,0.013565891472868217
MQ_K46_1,Saturday,4,0.0
MQ_K46_1,Saturday,5,0.009689922480620155
MQ_K46_1,Saturday,6,0.06395348837209303
MQ_K46_1,Saturday,7,0.3023255813953488
MQ_K46_1,Saturday,8,0.4186046511627907
MQ_K46_1,Saturday,9,0.6705426356589147
MQ_K46_1,Saturday,10,0.7054263565891473
MQ_K46_1,Saturday,11,0.748062015503876
MQ_K46_1,Saturday,12,0.8934108527131783
MQ_K46_1,Saturday,13,1.0
MQ_K46_1,Saturday,14,0.8488372093023255
MQ_K46_1,Saturday,15,0.8372093023255814
MQ_K46_1,Saturday,16,0.7810077519379846
MQ_K46_1,Saturday,17,0.7209302325581395
MQ_K46_1,Saturday,18,0.7616279069767442
MQ_K46_1,Saturday,19,0.7189922480620154
MQ_K46_1,Saturday,20,0.6841085271317829
MQ_K46_1,Saturday,21,0.5503875968992248
MQ_K46_1,Saturday,22,0.3817829457364341
MQ_K46_1,Saturday,23,0.3430232558139535
MQ_K46_1,Sunday,0,0.29832935560859186
MQ_K46_1,Sunday,1,0.26968973747016706
MQ_K46_1,Sunday,2,0.1766109785202864
MQ_K46_1,Sunday,3,0.1026252983293556
MQ_K46_1,Sunday,4,0.0405727923627685
MQ_K46_1,Sunday,5,0.00477326968973747
MQ_K46_1,Sunday,6,0.0
MQ_K46_1,Sunday,7,0.12649164677804295
MQ_K46_1,Sunday,8,0.26968973747016706
MQ_K46_1,Sunday,9,0.48448687350835323
MQ_K46_1,Sunday,10,0.4033412887828162
MQ_K46_1,Sunday,11,0.5632458233890215
MQ_K46_1,Sunday,12,0.6921241050119332
MQ_K46_1,Sunday,13,0.7446300715990454
MQ_K46_1,Sunday,14,1.0
MQ_K46_1,Sunday,15,0.8138424821002387
MQ_K46_1,Sunday,16,0.7780429594272077
MQ_K46_1,Sunday,17,0.9928400954653938
MQ_K46_1,Sunday,18,0.8496420047732697
MQ_K46_1,Sunday,19,0.8615751789976134
MQ_K46_1,Sunday,20,0.8042959427207638
MQ_K46_1,Sunday,21,0.649164677804296
MQ_K46_1,Sunday,22,0.41766109785202865
MQ_K46_1,Sunday,23,0.2100238663484487
MQ_K46_1,Monday,0,0.0800942285041225
MQ_K46_1,Monday,1,0.012956419316843345
MQ_K46_1,Monday,2,0.007067137809187279
MQ_K46_1,Monday,3,0.008244994110718492
MQ_K46_1,Monday,4,0.0
MQ_K46_1,Monday,5,0.050647820965842166
MQ_K46_1,Monday,6,0.17785630153121318
MQ_K46_1,Monday,7,0.4958775029446408
MQ_K46_1,Monday,8,0.5995288574793876
MQ_K46_1,Monday,9,0.6466431095406361
MQ_K46_1,Monday,10,0.552414605418139
MQ_K46_1,Monday,11,0.591283863368669
MQ_K46_1,Monday,12,0.5818610129564193
MQ_K46_1,Monday,13,0.6525323910482921
MQ_K46_1,Monday,14,0.690223792697291
MQ_K46_1,Monday,15,0.7762073027090695
MQ_K46_1,Monday,16,1.0
MQ_K46_1,Monday,17,0.850412249705536
MQ_K46_1,Monday,18,0.6996466431095406
MQ_K46_1,Monday,19,0.6113074204946997
MQ_K46_1,Monday,20,0.4994110718492344
MQ_K46_1,Monday,21,0.3215547703180212
MQ_K46_1,Monday,22,0.2697290930506478
