Id,Dzien tygodnia,Godzina,Natężenie
MQ_K56_1,Friday,1,0.021645021645021644
MQ_K56_1,Friday,2,0.0
MQ_K56_1,Friday,3,0.007792207792207792
MQ_K56_1,Friday,4,0.006060606060606061
MQ_K56_1,Friday,5,0.025974025974025976
MQ_K56_1,Friday,6,0.15411255411255412
MQ_K56_1,Friday,7,0.677056277056277
MQ_K56_1,Friday,8,1.0
MQ_K56_1,Friday,9,0.8077922077922078
MQ_K56_1,Friday,10,0.7627705627705628
MQ_K56_1,Friday,11,0.6787878787878788
MQ_K56_1,Friday,12,0.7047619047619048
MQ_K56_1,Friday,13,0.7350649350649351
MQ_K56_1,Friday,14,0.7212121212121212
MQ_K56_1,Friday,15,0.9082251082251083
MQ_K56_1,Friday,16,0.9428571428571428
MQ_K56_1,Friday,17,0.8744588744588745
MQ_K56_1,Friday,18,0.677056277056277
MQ_K56_1,Friday,19,0.5116883116883116
MQ_K56_1,Friday,20,0.3497835497835498
MQ_K56_1,Friday,21,0.22164502164502164
MQ_K56_1,Friday,22,0.1445887445887446
MQ_K56_1,Friday,23,0.13766233766233765
MQ_K56_1,Saturday,0,0.11556982343499198
MQ_K56_1,Saturday,1,0.07223113964686999
MQ_K56_1,Saturday,2,0.011235955056179775
MQ_K56_1,Saturday,3,0.006420545746388443
MQ_K56_1,Saturday,4,0.0
MQ_K56_1,Saturday,5,0.004815409309791332
MQ_K56_1,Saturday,6,0.13804173354735153
MQ_K56_1,Saturday,7,0.3130016051364366
MQ_K56_1,Saturday,8,0.5826645264847512
MQ_K56_1,Saturday,9,0.7752808988764045
MQ_K56_1,Saturday,10,0.9117174959871589
MQ_K56_1,Saturday,11,1.0
MQ_K56_1,Saturday,12,0.9518459069020867
MQ_K56_1,Saturday,13,0.9341894060995185
MQ_K56_1,Saturday,14,0.8619582664526485
MQ_K56_1,Saturday,15,0.9117174959871589
MQ_K56_1,Saturday,16,0.797752808988764
MQ_K56_1,Saturday,17,0.7367576243980738
MQ_K56_1,Saturday,18,0.6869983948635634
MQ_K56_1,Saturday,19,0.579454253611557
MQ_K56_1,Saturday,20,0.37720706260032105
MQ_K56_1,Saturday,21,0.28892455858747995
MQ_K56_1,Saturday,22,0.1958266452648475
MQ_K56_1,Saturday,23,0.16693418940609953
MQ_K56_1,Sunday,0,0.13253012048192772
MQ_K56_1,Sunday,1,0.1108433734939759
MQ_K56_1,Sunday,2,0.05783132530120482
MQ_K56_1,Sunday,3,0.05542168674698795
MQ_K56_1,Sunday,4,0.0
MQ_K56_1,Sunday,5,0.024096385542168676
MQ_K56_1,Sunday,6,0.07228915662650602
MQ_K56_1,Sunday,7,0.14216867469879518
MQ_K56_1,Sunday,8,0.2987951807228916
MQ_K56_1,Sunday,9,0.3710843373493976
MQ_K56_1,Sunday,10,0.5325301204819277
MQ_K56_1,Sunday,11,0.672289156626506
MQ_K56_1,Sunday,12,0.7349397590361446
MQ_K56_1,Sunday,13,0.8096385542168675
MQ_K56_1,Sunday,14,1.0
MQ_K56_1,Sunday,15,0.7325301204819277
MQ_K56_1,Sunday,16,0.8819277108433735
MQ_K56_1,Sunday,17,0.8602409638554217
MQ_K56_1,Sunday,18,0.8457831325301205
MQ_K56_1,Sunday,19,0.6650602409638554
MQ_K56_1,Sunday,20,0.5734939759036145
MQ_K56_1,Sunday,21,0.36626506024096384
MQ_K56_1,Sunday,22,0.24096385542168675
MQ_K56_1,Sunday,23,0.1566265060240964
MQ_K56_1,Monday,0,0.022202486678507993
MQ_K56_1,Monday,1,0.0
MQ_K56_1,Monday,2,0.008880994671403197
MQ_K56_1,Monday,3,0.003552397868561279
MQ_K56_1,Monday,4,0.0053285968028419185
MQ_K56_1,Monday,5,0.03907637655417407
MQ_K56_1,Monday,6,0.13765541740674955
MQ_K56_1,Monday,7,0.6687388987566607
MQ_K56_1,Monday,8,1.0
MQ_K56_1,Monday,9,0.8126110124333925
MQ_K56_1,Monday,10,0.7140319715808171
MQ_K56_1,Monday,11,0.7175843694493783
MQ_K56_1,Monday,12,0.6625222024866785
MQ_K56_1,Monday,13,0.6243339253996447
MQ_K56_1,Monday,14,0.7113676731793961
MQ_K56_1,Monday,15,0.8596802841918295
MQ_K56_1,Monday,16,0.9928952042628775
MQ_K56_1,Monday,17,0.9786856127886323
MQ_K56_1,Monday,18,0.633214920071048
MQ_K56_1,Monday,19,0.48134991119005327
MQ_K56_1,Monday,20,0.3321492007104796
MQ_K56_1,Monday,21,0.19626998223801065
MQ_K56_1,Monday,22,0.13587921847246892
MQ_K56_1,Monday,23,0.1341030195381883
MQ_K56_1,Tuesday,0,0.055030094582975066
MQ_K56_1,Tuesday,1,0.014617368873602751
MQ_K56_1,Tuesday,2,0.0
MQ_K56_1,Tuesday,3,0.0060189165950128975
MQ_K56_1,Tuesday,4,0.010318142734307825
MQ_K56_1,Tuesday,5,0.04815133276010318
MQ_K56_1,Tuesday,6,0.13327601031814273
MQ_K56_1,Tuesday,7,0.6517626827171109
MQ_K56_1,Tuesday,8,0.9888220120378332
MQ_K56_1,Tuesday,9,0.8667239896818573
MQ_K56_1,Tuesday,10,0.8013757523645744
MQ_K56_1,Tuesday,11,0.7403267411865864
MQ_K56_1,Tuesday,12,0.6595012897678418
MQ_K56_1,Tuesday,13,0.6852966466036113
MQ_K56_1,Tuesday,14,0.6603611349957008
MQ_K56_1,Tuesday,15,0.8529664660361135
MQ_K56_1,Tuesday,16,1.0
MQ_K56_1,Tuesday,17,0.9071367153912295
MQ_K56_1,Tuesday,18,0.6182287188306105
MQ_K56_1,Tuesday,19,0.5098882201203784
MQ_K56_1,Tuesday,20,0.3456577815993121
MQ_K56_1,Tuesday,21,0.20206362854686155
MQ_K56_1,Tuesday,22,0.13843508168529664
MQ_K56_1,Tuesday,23,0.12209802235597593
MQ_K56_1,Wednesday,0,0.052719665271966525
MQ_K56_1,Wednesday,1,0.02092050209205021
MQ_K56_1,Wednesday,2,0.0
MQ_K56_1,Wednesday,3,0.008368200836820083
MQ_K56_1,Wednesday,4,0.013389121338912133
MQ_K56_1,Wednesday,5,0.04184100418410042
MQ_K56_1,Wednesday,6,0.14811715481171547
MQ_K56_1,Wednesday,7,0.6309623430962343
MQ_K56_1,Wednesday,8,0.9656903765690377
MQ_K56_1,Wednesday,9,0.8418410041841005
MQ_K56_1,Wednesday,10,0.6920502092050209
MQ_K56_1,Wednesday,11,0.7372384937238494
MQ_K56_1,Wednesday,12,0.7263598326359832
MQ_K56_1,Wednesday,13,0.7297071129707113
MQ_K56_1,Wednesday,14,0.7748953974895397
MQ_K56_1,Wednesday,15,0.8502092050209205
MQ_K56_1,Wednesday,16,1.0
MQ_K56_1,Wednesday,17,0.8853556485355648
MQ_K56_1,Wednesday,18,0.6669456066945607
MQ_K56_1,Wednesday,19,0.6610878661087866
MQ_K56_1,Wednesday,20,0.4292887029288703
MQ_K56_1,Wednesday,21,0.26527196652719665
MQ_K56_1,Wednesday,22,0.17154811715481172
MQ_K56_1,Wednesday,23,0.14393305439330545
MQ_K56_1,Thursday,0,0.24691358024691357
MQ_K56_1,Thursday,1,0.09567901234567901
MQ_K56_1,Thursday,2,0.030864197530864196
MQ_K56_1,Thursday,3,0.012345679012345678
MQ_K56_1,Thursday,4,0.009259259259259259
MQ_K56_1,Thursday,5,0.0
MQ_K56_1,Thursday,6,0.06481481481481481
MQ_K56_1,Thursday,7,0.29012345679012347
MQ_K56_1,Thursday,8,0.26851851851851855
MQ_K56_1,Thursday,9,0.3425925925925926
MQ_K56_1,Thursday,10,0.5493827160493827
MQ_K56_1,Thursday,11,0.8148148148148148
MQ_K56_1,Thursday,12,0.8796296296296297
MQ_K56_1,Thursday,13,0.8240740740740741
MQ_K56_1,Thursday,14,0.9166666666666666
MQ_K56_1,Thursday,15,0.9074074074074074
MQ_K56_1,Thursday,16,0.9567901234567902
MQ_K56_1,Thursday,17,1.0
MQ_K56_1,Thursday,18,0.9166666666666666
MQ_K56_1,Thursday,19,0.7438271604938271
MQ_K56_1,Thursday,20,0.5987654320987654
MQ_K56_1,Thursday,21,0.36419753086419754
MQ_K56_1,Thursday,22,0.23765432098765432
MQ_K56_1,Thursday,23,0.20679012345679013
MQ_K56_1,Friday,0,
