Id,Dzien tygodnia,Godzina,Natężenie
MQ_K50_1,Friday,1,0.046096654275092935
MQ_K50_1,Friday,2,0.0037174721189591076
MQ_K50_1,Friday,3,0.0
MQ_K50_1,Friday,4,0.0044609665427509295
MQ_K50_1,Friday,5,0.048327137546468404
MQ_K50_1,Friday,6,0.2513011152416357
MQ_K50_1,Friday,7,0.6185873605947956
MQ_K50_1,Friday,8,0.7412639405204461
MQ_K50_1,Friday,9,0.7167286245353159
MQ_K50_1,Friday,10,0.7434944237918215
MQ_K50_1,Friday,11,0.7368029739776951
MQ_K50_1,Friday,12,0.7353159851301115
MQ_K50_1,Friday,13,0.7925650557620818
MQ_K50_1,Friday,14,0.8200743494423792
MQ_K50_1,Friday,15,0.8676579925650557
MQ_K50_1,Friday,16,0.9605947955390335
MQ_K50_1,Friday,17,1.0
MQ_K50_1,Friday,18,0.8892193308550186
MQ_K50_1,Friday,19,0.7620817843866171
MQ_K50_1,Friday,20,0.6966542750929368
MQ_K50_1,Friday,21,0.45724907063197023
MQ_K50_1,Friday,22,0.2892193308550186
MQ_K50_1,Friday,23,0.22602230483271377
MQ_K50_1,Saturday,0,0.1152115211521152
MQ_K50_1,Saturday,1,0.08370837083708371
MQ_K50_1,Saturday,2,0.0351035103510351
MQ_K50_1,Saturday,3,0.013501350135013501
MQ_K50_1,Saturday,4,0.0
MQ_K50_1,Saturday,5,0.018001800180018002
MQ_K50_1,Saturday,6,0.11611161116111611
MQ_K50_1,Saturday,7,0.28622862286228623
MQ_K50_1,Saturday,8,0.6264626462646264
MQ_K50_1,Saturday,9,0.8073807380738074
MQ_K50_1,Saturday,10,0.8415841584158416
MQ_K50_1,Saturday,11,0.9378937893789379
MQ_K50_1,Saturday,12,0.9486948694869487
MQ_K50_1,Saturday,13,0.9234923492349235
MQ_K50_1,Saturday,14,0.946894689468947
MQ_K50_1,Saturday,15,1.0
MQ_K50_1,Saturday,16,0.8451845184518452
MQ_K50_1,Saturday,17,0.8325832583258326
MQ_K50_1,Saturday,18,0.7866786678667866
MQ_K50_1,Saturday,19,0.6993699369936993
