Id,Dzien tygodnia,Godzina,Natężenie
MQ_K64_1,Friday,1,0.0220014194464159
MQ_K64_1,Friday,2,0.0042583392476933995
MQ_K64_1,Friday,3,0.0042583392476933995
MQ_K64_1,Friday,4,0.0
MQ_K64_1,Friday,5,0.007806955287437899
MQ_K64_1,Friday,6,0.0908445706174592
MQ_K64_1,Friday,7,0.33144073811213626
MQ_K64_1,Friday,8,0.5145493257629524
MQ_K64_1,Friday,9,0.4691270404542229
MQ_K64_1,Friday,10,0.48474095102909864
MQ_K64_1,Friday,11,0.46344925479063165
MQ_K64_1,Friday,12,0.5677785663591199
MQ_K64_1,Friday,13,0.603264726756565
MQ_K64_1,Friday,14,0.6593328601845281
MQ_K64_1,Friday,15,0.8481192334989354
MQ_K64_1,Friday,16,1.0
MQ_K64_1,Friday,17,0.9517388218594748
MQ_K64_1,Friday,18,0.7792760823278921
MQ_K64_1,Friday,19,0.5876508161816891
MQ_K64_1,Friday,20,0.5017743080198722
MQ_K64_1,Friday,21,0.38325053229240597
MQ_K64_1,Friday,22,0.2505322924059617
MQ_K64_1,Friday,23,0.20014194464158977
MQ_K64_1,Saturday,0,0.18261826182618263
MQ_K64_1,Saturday,1,0.066006600660066
MQ_K64_1,Saturday,2,0.047304730473047306
MQ_K64_1,Saturday,3,0.0033003300330033004
MQ_K64_1,Saturday,4,0.0
MQ_K64_1,Saturday,5,0.015401540154015401
MQ_K64_1,Saturday,6,0.06490649064906491
MQ_K64_1,Saturday,7,0.2222222222222222
MQ_K64_1,Saturday,8,0.5401540154015402
MQ_K64_1,Saturday,9,0.594059405940594
MQ_K64_1,Saturday,10,0.7876787678767877
MQ_K64_1,Saturday,11,0.7766776677667767
MQ_K64_1,Saturday,12,0.8987898789878987
MQ_K64_1,Saturday,13,1.0
MQ_K64_1,Saturday,14,0.9691969196919692
MQ_K64_1,Saturday,15,0.933993399339934
MQ_K64_1,Saturday,16,0.8217821782178217
MQ_K64_1,Saturday,17,0.647964796479648
MQ_K64_1,Saturday,18,0.5918591859185919
MQ_K64_1,Saturday,19,0.6094609460946094
MQ_K64_1,Saturday,20,0.46864686468646866
MQ_K64_1,Saturday,21,0.3641364136413641
MQ_K64_1,Saturday,22,0.2794279427942794
MQ_K64_1,Saturday,23,0.1551155115511551
MQ_K64_1,Sunday,0,0.255663430420712
MQ_K64_1,Sunday,1,0.13915857605177995
MQ_K64_1,Sunday,2,0.07928802588996764
MQ_K64_1,Sunday,3,0.032362459546925564
MQ_K64_1,Sunday,4,0.030744336569579287
MQ_K64_1,Sunday,5,0.0
MQ_K64_1,Sunday,6,0.025889967637540454
MQ_K64_1,Sunday,7,0.0825242718446602
MQ_K64_1,Sunday,8,0.3220064724919094
MQ_K64_1,Sunday,9,0.33980582524271846
MQ_K64_1,Sunday,10,0.46601941747572817
MQ_K64_1,Sunday,11,0.6521035598705501
MQ_K64_1,Sunday,12,0.9288025889967637
MQ_K64_1,Sunday,13,0.9514563106796117
MQ_K64_1,Sunday,14,0.9498381877022654
MQ_K64_1,Sunday,15,1.0
MQ_K64_1,Sunday,16,0.8106796116504854
MQ_K64_1,Sunday,17,0.8689320388349514
MQ_K64_1,Sunday,18,0.6925566343042071
MQ_K64_1,Sunday,19,0.7265372168284789
MQ_K64_1,Sunday,20,0.6375404530744336
MQ_K64_1,Sunday,21,0.4336569579288026
MQ_K64_1,Sunday,22,0.20711974110032363
MQ_K64_1,Sunday,23,0.18770226537216828
MQ_K64_1,Monday,0,0.04861111111111111
MQ_K64_1,Monday,1,0.02847222222222222
MQ_K64_1,Monday,2,0.005555555555555556
MQ_K64_1,Monday,3,0.0
MQ_K64_1,Monday,4,0.011805555555555555
MQ_K64_1,Monday,5,0.022222222222222223
MQ_K64_1,Monday,6,0.10347222222222222
MQ_K64_1,Monday,7,0.29930555555555555
MQ_K64_1,Monday,8,0.5138888888888888
MQ_K64_1,Monday,9,0.44583333333333336
MQ_K64_1,Monday,10,0.4652777777777778
MQ_K64_1,Monday,11,0.45694444444444443
MQ_K64_1,Monday,12,0.45902777777777776
MQ_K64_1,Monday,13,0.5027777777777778
MQ_K64_1,Monday,14,0.5263888888888889
MQ_K64_1,Monday,15,0.8215277777777777
MQ_K64_1,Monday,16,0.9701388888888889
MQ_K64_1,Monday,17,1.0
MQ_K64_1,Monday,18,0.725
MQ_K64_1,Monday,19,0.49930555555555556
MQ_K64_1,Monday,20,0.41180555555555554
MQ_K64_1,Monday,21,0.2847222222222222
MQ_K64_1,Monday,22,0.18958333333333333
MQ_K64_1,Monday,23,0.18680555555555556
MQ_K64_1,Tuesday,0,0.08926080892608089
MQ_K64_1,Tuesday,1,0.014644351464435146
MQ_K64_1,Tuesday,2,0.010460251046025104
MQ_K64_1,Tuesday,3,0.0
MQ_K64_1,Tuesday,4,0.002789400278940028
MQ_K64_1,Tuesday,5,0.011854951185495118
MQ_K64_1,Tuesday,6,0.09553695955369595
MQ_K64_1,Tuesday,7,0.300557880055788
MQ_K64_1,Tuesday,8,0.5348675034867504
MQ_K64_1,Tuesday,9,0.43793584379358436
MQ_K64_1,Tuesday,10,0.4804741980474198
MQ_K64_1,Tuesday,11,0.43444909344490934
MQ_K64_1,Tuesday,12,0.5369595536959554
MQ_K64_1,Tuesday,13,0.48465829846582986
MQ_K64_1,Tuesday,14,0.5578800557880056
MQ_K64_1,Tuesday,15,0.7887029288702929
MQ_K64_1,Tuesday,16,0.9588563458856346
MQ_K64_1,Tuesday,17,1.0
MQ_K64_1,Tuesday,18,0.7294281729428173
MQ_K64_1,Tuesday,19,0.5146443514644351
MQ_K64_1,Tuesday,20,0.42398884239888424
MQ_K64_1,Tuesday,21,0.3193863319386332
MQ_K64_1,Tuesday,22,0.1903765690376569
MQ_K64_1,Tuesday,23,0.19874476987447698
MQ_K64_1,Wednesday,0,0.08792742498255408
MQ_K64_1,Wednesday,1,0.03210048848569435
MQ_K64_1,Wednesday,2,0.011165387299371946
MQ_K64_1,Wednesday,3,0.0
MQ_K64_1,Wednesday,4,0.0006978367062107466
MQ_K64_1,Wednesday,5,0.01674808094905792
MQ_K64_1,Wednesday,6,0.09630146545708304
MQ_K64_1,Wednesday,7,0.30704815073272856
MQ_K64_1,Wednesday,8,0.5282623866015352
MQ_K64_1,Wednesday,9,0.47173761339846476
MQ_K64_1,Wednesday,10,0.4521981856245639
MQ_K64_1,Wednesday,11,0.47801814375436147
MQ_K64_1,Wednesday,12,0.5526866713189114
MQ_K64_1,Wednesday,13,0.5854849965108164
MQ_K64_1,Wednesday,14,0.6929518492672715
MQ_K64_1,Wednesday,15,0.8353105373342637
MQ_K64_1,Wednesday,16,1.0
MQ_K64_1,Wednesday,17,0.9560362875087229
MQ_K64_1,Wednesday,18,0.8764829030006979
