Id,Dzien tygodnia,Godzina,Natężenie
MQ_K6_1,Friday,1,0.0231990231990232
MQ_K6_1,Friday,2,0.0030525030525030525
MQ_K6_1,Friday,3,0.009768009768009768
MQ_K6_1,Friday,4,0.0
MQ_K6_1,Friday,5,0.010378510378510378
MQ_K6_1,Friday,6,0.07631257631257632
MQ_K6_1,Friday,7,0.26434676434676435
MQ_K6_1,Friday,8,0.46764346764346765
MQ_K6_1,Friday,9,0.4725274725274725
MQ_K6_1,Friday,10,0.4603174603174603
MQ_K6_1,Friday,11,0.46642246642246643
MQ_K6_1,Friday,12,0.5396825396825397
MQ_K6_1,Friday,13,0.5854700854700855
MQ_K6_1,Friday,14,0.6666666666666666
MQ_K6_1,Friday,15,0.7924297924297924
MQ_K6_1,Friday,16,0.9481074481074481
MQ_K6_1,Friday,17,1.0
MQ_K6_1,Friday,18,0.8418803418803419
MQ_K6_1,Friday,19,0.6275946275946276
MQ_K6_1,Friday,20,0.5647130647130647
MQ_K6_1,Friday,21,0.4340659340659341
MQ_K6_1,Friday,22,0.2692307692307692
MQ_K6_1,Friday,23,0.22344322344322345
MQ_K6_1,Saturday,0,0.17634854771784234
MQ_K6_1,Saturday,1,0.08402489626556017
MQ_K6_1,Saturday,2,0.04045643153526971
MQ_K6_1,Saturday,3,0.013485477178423237
MQ_K6_1,Saturday,4,0.0
MQ_K6_1,Saturday,5,0.008298755186721992
MQ_K6_1,Saturday,6,0.043568464730290454
MQ_K6_1,Saturday,7,0.18672199170124482
MQ_K6_1,Saturday,8,0.524896265560166
MQ_K6_1,Saturday,9,0.4896265560165975
MQ_K6_1,Saturday,10,0.7551867219917012
MQ_K6_1,Saturday,11,0.7282157676348547
MQ_K6_1,Saturday,12,0.941908713692946
MQ_K6_1,Saturday,13,1.0
MQ_K6_1,Saturday,14,0.9439834024896265
MQ_K6_1,Saturday,15,0.9336099585062241
MQ_K6_1,Saturday,16,0.8350622406639004
MQ_K6_1,Saturday,17,0.6970954356846473
MQ_K6_1,Saturday,18,0.7354771784232366
MQ_K6_1,Saturday,19,0.6773858921161826
MQ_K6_1,Saturday,20,0.5995850622406639
MQ_K6_1,Saturday,21,0.47199170124481327
MQ_K6_1,Saturday,22,0.3163900414937759
MQ_K6_1,Saturday,23,0.2033195020746888
MQ_K6_1,Sunday,0,0.25673758865248225
MQ_K6_1,Sunday,1,0.1574468085106383
MQ_K6_1,Sunday,2,0.09929078014184398
MQ_K6_1,Sunday,3,0.06666666666666667
MQ_K6_1,Sunday,4,0.028368794326241134
MQ_K6_1,Sunday,5,0.0
MQ_K6_1,Sunday,6,0.03404255319148936
MQ_K6_1,Sunday,7,0.07375886524822695
MQ_K6_1,Sunday,8,0.27801418439716313
MQ_K6_1,Sunday,9,0.2907801418439716
MQ_K6_1,Sunday,10,0.40709219858156026
MQ_K6_1,Sunday,11,0.6397163120567376
MQ_K6_1,Sunday,12,0.924822695035461
MQ_K6_1,Sunday,13,0.9106382978723404
MQ_K6_1,Sunday,14,0.9319148936170213
MQ_K6_1,Sunday,15,0.9446808510638298
MQ_K6_1,Sunday,16,0.8964539007092198
MQ_K6_1,Sunday,17,1.0
MQ_K6_1,Sunday,18,0.8595744680851064
MQ_K6_1,Sunday,19,0.8156028368794326
MQ_K6_1,Sunday,20,0.6964539007092199
MQ_K6_1,Sunday,21,0.47092198581560285
MQ_K6_1,Sunday,22,0.24964539007092199
MQ_K6_1,Sunday,23,0.1971631205673759
MQ_K6_1,Monday,0,0.046275395033860044
MQ_K6_1,Monday,1,0.02878103837471783
MQ_K6_1,Monday,2,0.0
MQ_K6_1,Monday,3,0.001693002257336343
MQ_K6_1,Monday,4,0.0056433408577878106
MQ_K6_1,Monday,5,0.018623024830699775
MQ_K6_1,Monday,6,0.07392776523702031
MQ_K6_1,Monday,7,0.21388261851015802
MQ_K6_1,Monday,8,0.42945823927765236
MQ_K6_1,Monday,9,0.43792325056433407
MQ_K6_1,Monday,10,0.4351015801354402
MQ_K6_1,Monday,11,0.41252821670428896
MQ_K6_1,Monday,12,0.445823927765237
MQ_K6_1,Monday,13,0.46444695259593677
MQ_K6_1,Monday,14,0.5276523702031602
MQ_K6_1,Monday,15,0.7708803611738149
MQ_K6_1,Monday,16,0.9345372460496614
MQ_K6_1,Monday,17,1.0
MQ_K6_1,Monday,18,0.7234762979683973
MQ_K6_1,Monday,19,0.5282167042889391
MQ_K6_1,Monday,20,0.4813769751693002
MQ_K6_1,Monday,21,0.304176072234763
MQ_K6_1,Monday,22,0.1992099322799097
MQ_K6_1,Monday,23,0.18227990970654628
MQ_K6_1,Tuesday,0,0.08444187391555813
MQ_K6_1,Tuesday,1,0.019086176980913822
MQ_K6_1,Tuesday,2,0.00578368999421631
MQ_K6_1,Tuesday,3,0.0
MQ_K6_1,Tuesday,4,0.002891844997108155
MQ_K6_1,Tuesday,5,0.009253903990746095
MQ_K6_1,Tuesday,6,0.06940427993059572
MQ_K6_1,Tuesday,7,0.24117987275882014
MQ_K6_1,Tuesday,8,0.43609022556390975
MQ_K6_1,Tuesday,9,0.42105263157894735
MQ_K6_1,Tuesday,10,0.43609022556390975
MQ_K6_1,Tuesday,11,0.41873915558126085
MQ_K6_1,Tuesday,12,0.48235974551764027
MQ_K6_1,Tuesday,13,0.5274725274725275
MQ_K6_1,Tuesday,14,0.5801041064198958
MQ_K6_1,Tuesday,15,0.7588201272411799
MQ_K6_1,Tuesday,16,1.0
MQ_K6_1,Tuesday,17,0.9444765760555234
MQ_K6_1,Tuesday,18,0.7541931752458069
MQ_K6_1,Tuesday,19,0.5766338924233662
MQ_K6_1,Tuesday,20,0.5320994794679005
MQ_K6_1,Tuesday,21,0.37709658762290343
MQ_K6_1,Tuesday,22,0.21862348178137653
MQ_K6_1,Tuesday,23,0.19144013880855987
MQ_K6_1,Wednesday,0,0.0937129300118624
MQ_K6_1,Wednesday,1,0.03202846975088968
MQ_K6_1,Wednesday,2,0.010083036773428233
MQ_K6_1,Wednesday,3,0.0029655990510083037
MQ_K6_1,Wednesday,4,0.0
MQ_K6_1,Wednesday,5,0.0166073546856465
MQ_K6_1,Wednesday,6,0.08362989323843416
