Id,Dzien tygodnia,Godzina,Natężenie
MQ_K11_1,Friday,1,0.05084745762711865
MQ_K11_1,Friday,2,0.014124293785310734
MQ_K11_1,Friday,3,0.011299435028248588
MQ_K11_1,Friday,4,0.0
MQ_K11_1,Friday,5,0.015536723163841809
MQ_K11_1,Friday,6,0.08333333333333333
MQ_K11_1,Friday,7,0.3672316384180791
MQ_K11_1,Friday,8,0.5706214689265536
MQ_K11_1,Friday,9,0.6624293785310734
MQ_K11_1,Friday,10,0.6285310734463276
MQ_K11_1,Friday,11,0.6822033898305084
MQ_K11_1,Friday,12,0.7401129943502824
MQ_K11_1,Friday,13,0.7189265536723164
MQ_K11_1,Friday,14,0.7951977401129944
MQ_K11_1,Friday,15,0.8615819209039548
MQ_K11_1,Friday,16,0.9943502824858758
MQ_K11_1,Friday,17,1.0
MQ_K11_1,Friday,18,0.882768361581921
MQ_K11_1,Friday,19,0.882768361581921
MQ_K11_1,Friday,20,0.7980225988700564
MQ_K11_1,Friday,21,0.768361581920904
MQ_K11_1,Friday,22,0.480225988700565
MQ_K11_1,Friday,23,0.3912429378531073
MQ_K11_1,Saturday,0,0.24834437086092714
MQ_K11_1,Saturday,1,0.1357615894039735
MQ_K11_1,Saturday,2,0.048013245033112585
MQ_K11_1,Saturday,3,0.0347682119205298
MQ_K11_1,Saturday,4,0.019867549668874173
MQ_K11_1,Saturday,5,0.0
MQ_K11_1,Saturday,6,0.024834437086092714
MQ_K11_1,Saturday,7,0.19039735099337748
MQ_K11_1,Saturday,8,0.37251655629139074
MQ_K11_1,Saturday,9,0.4966887417218543
MQ_K11_1,Saturday,10,0.6937086092715232
MQ_K11_1,Saturday,11,0.9056291390728477
MQ_K11_1,Saturday,12,0.9271523178807947
MQ_K11_1,Saturday,13,0.8990066225165563
MQ_K11_1,Saturday,14,1.0
MQ_K11_1,Saturday,15,0.9089403973509934
MQ_K11_1,Saturday,16,0.9056291390728477
MQ_K11_1,Saturday,17,0.8725165562913907
MQ_K11_1,Saturday,18,0.7748344370860927
MQ_K11_1,Saturday,19,0.7566225165562914
MQ_K11_1,Saturday,20,0.6854304635761589
MQ_K11_1,Saturday,21,0.5480132450331126
MQ_K11_1,Saturday,22,0.3708609271523179
MQ_K11_1,Saturday,23,0.27980132450331124
MQ_K11_1,Sunday,0,0.2583826429980276
MQ_K11_1,Sunday,1,0.2564102564102564
MQ_K11_1,Sunday,2,0.1222879684418146
MQ_K11_1,Sunday,3,0.0631163708086785
MQ_K11_1,Sunday,4,0.0650887573964497
MQ_K11_1,Sunday,5,0.023668639053254437
MQ_K11_1,Sunday,6,0.0
MQ_K11_1,Sunday,7,0.05719921104536489
MQ_K11_1,Sunday,8,0.14398422090729784
MQ_K11_1,Sunday,9,0.26232741617357
MQ_K11_1,Sunday,10,0.3747534516765286
MQ_K11_1,Sunday,11,0.5088757396449705
MQ_K11_1,Sunday,12,0.6785009861932939
MQ_K11_1,Sunday,13,0.7416173570019724
MQ_K11_1,Sunday,14,0.883629191321499
MQ_K11_1,Sunday,15,0.8875739644970414
MQ_K11_1,Sunday,16,1.0
MQ_K11_1,Sunday,17,0.9092702169625246
MQ_K11_1,Sunday,18,0.8777120315581854
MQ_K11_1,Sunday,19,0.8915187376725838
MQ_K11_1,Sunday,20,0.7416173570019724
MQ_K11_1,Sunday,21,0.5956607495069034
MQ_K11_1,Sunday,22,0.39644970414201186
MQ_K11_1,Sunday,23,0.28994082840236685
MQ_K11_1,Monday,0,0.09530026109660575
MQ_K11_1,Monday,1,0.04046997389033943
MQ_K11_1,Monday,2,0.0195822454308094
MQ_K11_1,Monday,3,0.0195822454308094
MQ_K11_1,Monday,4,0.0
MQ_K11_1,Monday,5,0.03524804177545692
MQ_K11_1,Monday,6,0.07571801566579635
MQ_K11_1,Monday,7,0.29112271540469975
MQ_K11_1,Monday,8,0.4960835509138381
MQ_K11_1,Monday,9,0.5887728459530026
MQ_K11_1,Monday,10,0.5691906005221932
MQ_K11_1,Monday,11,0.6161879895561357
MQ_K11_1,Monday,12,0.5678851174934726
MQ_K11_1,Monday,13,0.685378590078329
MQ_K11_1,Monday,14,0.6840731070496083
MQ_K11_1,Monday,15,0.8368146214099217
MQ_K11_1,Monday,16,0.95822454308094
MQ_K11_1,Monday,17,1.0
MQ_K11_1,Monday,18,0.9660574412532638
MQ_K11_1,Monday,19,0.8107049608355091
MQ_K11_1,Monday,20,0.7480417754569191
MQ_K11_1,Monday,21,0.5704960835509139
MQ_K11_1,Monday,22,0.4177545691906005
MQ_K11_1,Monday,23,0.304177545691906
MQ_K11_1,Tuesday,0,0.11451398135818908
MQ_K11_1,Tuesday,1,0.033288948069241014
MQ_K11_1,Tuesday,2,0.0013315579227696406
MQ_K11_1,Tuesday,3,0.0
MQ_K11_1,Tuesday,4,0.002663115845539281
MQ_K11_1,Tuesday,5,0.019973368841544607
MQ_K11_1,Tuesday,6,0.07323568575233022
MQ_K11_1,Tuesday,7,0.3235685752330226
MQ_K11_1,Tuesday,8,0.4806924101198402
MQ_K11_1,Tuesday,9,0.563249001331558
MQ_K11_1,Tuesday,10,0.5818908122503329
MQ_K11_1,Tuesday,11,0.5872170439414115
MQ_K11_1,Tuesday,12,0.5872170439414115
MQ_K11_1,Tuesday,13,0.7350199733688415
MQ_K11_1,Tuesday,14,0.7177097203728362
MQ_K11_1,Tuesday,15,0.9001331557922769
MQ_K11_1,Tuesday,16,1.0
MQ_K11_1,Tuesday,17,0.9280958721704394
MQ_K11_1,Tuesday,18,0.8788282290279628
MQ_K11_1,Tuesday,19,0.8681757656458056
MQ_K11_1,Tuesday,20,0.8175765645805593
MQ_K11_1,Tuesday,21,0.6138482023968043
MQ_K11_1,Tuesday,22,0.3994673768308921
MQ_K11_1,Tuesday,23,0.35286284953395475
MQ_K11_1,Wednesday,0,0.16216216216216217
MQ_K11_1,Wednesday,1,0.05945945945945946
MQ_K11_1,Wednesday,2,0.013513513513513514
MQ_K11_1,Wednesday,3,0.0
MQ_K11_1,Wednesday,4,0.0013513513513513514
MQ_K11_1,Wednesday,5,0.02837837837837838
MQ_K11_1,Wednesday,6,0.08243243243243244
MQ_K11_1,Wednesday,7,0.33378378378378376
MQ_K11_1,Wednesday,8,0.5202702702702703
MQ_K11_1,Wednesday,9,0.6135135135135135
MQ_K11_1,Wednesday,10,0.5824324324324325
MQ_K11_1,Wednesday,11,0.5743243243243243
MQ_K11_1,Wednesday,12,0.6797297297297298
MQ_K11_1,Wednesday,13,0.727027027027027
MQ_K11_1,Wednesday,14,0.7256756756756757
MQ_K11_1,Wednesday,15,0.8243243243243243
MQ_K11_1,Wednesday,16,1.0
MQ_K11_1,Wednesday,17,0.9216216216216216
MQ_K11_1,Wednesday,18,0.8743243243243243
MQ_K11_1,Wednesday,19,0.9081081081081082
MQ_K11_1,Wednesday,20,0.8810810810810811
MQ_K11_1,Wednesday,21,0.7094594594594594
MQ_K11_1,Wednesday,22,0.6027027027027027
MQ_K11_1,Wednesday,23,0.4027027027027027
MQ_K11_1,Thursday,0,0.394273127753304
MQ_K11_1,Thursday,1,0.19162995594713655
MQ_K11_1,Thursday,2,0.1277533039647577
MQ_K11_1,Thursday,3,0.06167400881057269
MQ_K11_1,Thursday,4,0.024229074889867842
MQ_K11_1,Thursday,5,0.0
MQ_K11_1,Thursday,6,0.0
MQ_K11_1,Thursday,7,0.17400881057268722
MQ_K11_1,Thursday,8,0.19823788546255505
MQ_K11_1,Thursday,9,0.381057268722467
MQ_K11_1,Thursday,10,0.4713656387665198
MQ_K11_1,Thursday,11,0.6563876651982379
MQ_K11_1,Thursday,12,0.7202643171806168
MQ_K11_1,Thursday,13,0.8325991189427313
MQ_K11_1,Thursday,14,0.8964757709251101
MQ_K11_1,Thursday,15,0.920704845814978
MQ_K11_1,Thursday,16,0.947136563876652
MQ_K11_1,Thursday,17,1.0
MQ_K11_1,Thursday,18,0.788546255506608
MQ_K11_1,Thursday,19,0.7863436123348018
MQ_K11_1,Thursday,20,0.6894273127753304
MQ_K11_1,Thursday,21,0.5704845814977973
MQ_K11_1,Thursday,22,0.36123348017621143
MQ_K11_1,Thursday,23,0.28193832599118945
MQ_K11_1,Friday,0,
